subject,activity,Mean.tBodyAcc.mean...X,Mean.tBodyAcc.mean...Y,Mean.tBodyAcc.mean...Z,Mean.tGravityAcc.mean...X,Mean.tGravityAcc.mean...Y,Mean.tGravityAcc.mean...Z,Mean.tBodyAccJerk.mean...X,Mean.tBodyAccJerk.mean...Y,Mean.tBodyAccJerk.mean...Z,Mean.tBodyGyro.mean...X,Mean.tBodyGyro.mean...Y,Mean.tBodyGyro.mean...Z,Mean.tBodyGyroJerk.mean...X,Mean.tBodyGyroJerk.mean...Y,Mean.tBodyGyroJerk.mean...Z,Mean.tBodyAccMag.mean..,Mean.tGravityAccMag.mean..,Mean.tBodyAccJerkMag.mean..,Mean.tBodyGyroMag.mean..,Mean.tBodyGyroJerkMag.mean..,Mean.fBodyAcc.mean...X,Mean.fBodyAcc.mean...Y,Mean.fBodyAcc.mean...Z,Mean.fBodyAcc.meanFreq...X,Mean.fBodyAcc.meanFreq...Y,Mean.fBodyAcc.meanFreq...Z,Mean.fBodyAccJerk.mean...X,Mean.fBodyAccJerk.mean...Y,Mean.fBodyAccJerk.mean...Z,Mean.fBodyAccJerk.meanFreq...X,Mean.fBodyAccJerk.meanFreq...Y,Mean.fBodyAccJerk.meanFreq...Z,Mean.fBodyGyro.mean...X,Mean.fBodyGyro.mean...Y,Mean.fBodyGyro.mean...Z,Mean.fBodyGyro.meanFreq...X,Mean.fBodyGyro.meanFreq...Y,Mean.fBodyGyro.meanFreq...Z,Mean.fBodyAccMag.mean..,Mean.fBodyAccMag.meanFreq..,Mean.fBodyBodyAccJerkMag.mean..,Mean.fBodyBodyAccJerkMag.meanFreq..,Mean.fBodyBodyGyroMag.mean..,Mean.fBodyBodyGyroMag.meanFreq..,Mean.fBodyBodyGyroJerkMag.mean..,Mean.fBodyBodyGyroJerkMag.meanFreq..,Mean.tBodyAcc.std...X,Mean.tBodyAcc.std...Y,Mean.tBodyAcc.std...Z,Mean.tGravityAcc.std...X,Mean.tGravityAcc.std...Y,Mean.tGravityAcc.std...Z,Mean.tBodyAccJerk.std...X,Mean.tBodyAccJerk.std...Y,Mean.tBodyAccJerk.std...Z,Mean.tBodyGyro.std...X,Mean.tBodyGyro.std...Y,Mean.tBodyGyro.std...Z,Mean.tBodyGyroJerk.std...X,Mean.tBodyGyroJerk.std...Y,Mean.tBodyGyroJerk.std...Z,Mean.tBodyAccMag.std..,Mean.tGravityAccMag.std..,Mean.tBodyAccJerkMag.std..,Mean.tBodyGyroMag.std..,Mean.tBodyGyroJerkMag.std..,Mean.fBodyAcc.std...X,Mean.fBodyAcc.std...Y,Mean.fBodyAcc.std...Z,Mean.fBodyAccJerk.std...X,Mean.fBodyAccJerk.std...Y,Mean.fBodyAccJerk.std...Z,Mean.fBodyGyro.std...X,Mean.fBodyGyro.std...Y,Mean.fBodyGyro.std...Z,Mean.fBodyAccMag.std..,Mean.fBodyBodyAccJerkMag.std..,Mean.fBodyBodyGyroMag.std..,Mean.fBodyBodyGyroJerkMag.std..,Std.tBodyAcc.mean...X,Std.tBodyAcc.mean...Y,Std.tBodyAcc.mean...Z,Std.tGravityAcc.mean...X,Std.tGravityAcc.mean...Y,Std.tGravityAcc.mean...Z,Std.tBodyAccJerk.mean...X,Std.tBodyAccJerk.mean...Y,Std.tBodyAccJerk.mean...Z,Std.tBodyGyro.mean...X,Std.tBodyGyro.mean...Y,Std.tBodyGyro.mean...Z,Std.tBodyGyroJerk.mean...X,Std.tBodyGyroJerk.mean...Y,Std.tBodyGyroJerk.mean...Z,Std.tBodyAccMag.mean..,Std.tGravityAccMag.mean..,Std.tBodyAccJerkMag.mean..,Std.tBodyGyroMag.mean..,Std.tBodyGyroJerkMag.mean..,Std.fBodyAcc.mean...X,Std.fBodyAcc.mean...Y,Std.fBodyAcc.mean...Z,Std.fBodyAcc.meanFreq...X,Std.fBodyAcc.meanFreq...Y,Std.fBodyAcc.meanFreq...Z,Std.fBodyAccJerk.mean...X,Std.fBodyAccJerk.mean...Y,Std.fBodyAccJerk.mean...Z,Std.fBodyAccJerk.meanFreq...X,Std.fBodyAccJerk.meanFreq...Y,Std.fBodyAccJerk.meanFreq...Z,Std.fBodyGyro.mean...X,Std.fBodyGyro.mean...Y,Std.fBodyGyro.mean...Z,Std.fBodyGyro.meanFreq...X,Std.fBodyGyro.meanFreq...Y,Std.fBodyGyro.meanFreq...Z,Std.fBodyAccMag.mean..,Std.fBodyAccMag.meanFreq..,Std.fBodyBodyAccJerkMag.mean..,Std.fBodyBodyAccJerkMag.meanFreq..,Std.fBodyBodyGyroMag.mean..,Std.fBodyBodyGyroMag.meanFreq..,Std.fBodyBodyGyroJerkMag.mean..,Std.fBodyBodyGyroJerkMag.meanFreq..,Std.tBodyAcc.std...X,Std.tBodyAcc.std...Y,Std.tBodyAcc.std...Z,Std.tGravityAcc.std...X,Std.tGravityAcc.std...Y,Std.tGravityAcc.std...Z,Std.tBodyAccJerk.std...X,Std.tBodyAccJerk.std...Y,Std.tBodyAccJerk.std...Z,Std.tBodyGyro.std...X,Std.tBodyGyro.std...Y,Std.tBodyGyro.std...Z,Std.tBodyGyroJerk.std...X,Std.tBodyGyroJerk.std...Y,Std.tBodyGyroJerk.std...Z,Std.tBodyAccMag.std..,Std.tGravityAccMag.std..,Std.tBodyAccJerkMag.std..,Std.tBodyGyroMag.std..,Std.tBodyGyroJerkMag.std..,Std.fBodyAcc.std...X,Std.fBodyAcc.std...Y,Std.fBodyAcc.std...Z,Std.fBodyAccJerk.std...X,Std.fBodyAccJerk.std...Y,Std.fBodyAccJerk.std...Z,Std.fBodyGyro.std...X,Std.fBodyGyro.std...Y,Std.fBodyGyro.std...Z,Std.fBodyAccMag.std..,Std.fBodyBodyAccJerkMag.std..,Std.fBodyBodyGyroMag.std..,Std.fBodyBodyGyroJerkMag.std..
19,STANDING,0.27817226,-0.015424406,-0.109041905,0.944045838,-0.223897808,0.130643718,0.075412037,0.009913383,0.001292163,-0.025090574,-0.063142983,0.071052018,-0.099046789,-0.042291853,-0.052376987,-0.960505684,-0.960505684,-0.983068924,-0.941745041,-0.985801638,-0.987352048,-0.952872872,-0.968543352,0.042416404,-0.036260517,0.026101209,-0.985039596,-0.970011346,-0.983463295,0.199135943,-0.112513812,0.028630864,-0.947865639,-0.975061672,-0.965100636,-0.28366547,-0.291796964,-0.113976428,-0.968910789,0.001781127,-0.979135413,0.290737135,-0.95857813,-0.247023617,-0.98453661,0.064567688,-0.989910997,-0.944430271,-0.952599654,-0.992411542,-0.971426608,-0.958862044,-0.984792035,-0.970543277,-0.986142492,-0.946109712,-0.969576324,-0.960734258,-0.975126687,-0.988096672,-0.983453911,-0.962549342,-0.962549342,-0.979640838,-0.937951032,-0.983069428,-0.991161671,-0.943193755,-0.947753962,-0.985913722,-0.973588518,-0.987524588,-0.946607046,-0.966967238,-0.963212792,-0.964259111,-0.979179149,-0.936723548,-0.982228582,0.008956973,0.015544442,0.030261264,0.01197107,0.054373325,0.019841829,0.008409128,0.024427581,0.028417764,0.029980761,0.077595405,0.068247543,0.028096904,0.015234553,0.019195192,0.040771693,0.040771693,0.014170778,0.066742148,0.013802989,0.013547681,0.046570413,0.025978615,0.158525361,0.234658889,0.262208265,0.016252229,0.032276316,0.011264642,0.15374424,0.230622129,0.140782193,0.05255668,0.026199849,0.03358878,0.235135915,0.241818566,0.266760824,0.029894922,0.264755502,0.028199753,0.245625008,0.041209267,0.22674532,0.02030621,0.305435264,0.010723632,0.05693703,0.046849049,0.015296887,0.034057667,0.047968914,0.016865181,0.029859943,0.009237347,0.061279123,0.032740182,0.04235557,0.025989647,0.014641249,0.018721881,0.035385621,0.035385621,0.029008331,0.071099118,0.023969542,0.009467888,0.058740146,0.053051212,0.016093336,0.024510292,0.007160118,0.062736892,0.036275101,0.041448066,0.033318914,0.030103171,0.075701238,0.026739534
19,WALKING,0.273931172,-0.019177359,-0.122736673,0.935222559,-0.2233381,-0.08984288,0.082224628,0.014411348,-0.032752872,-0.027497098,-0.075156933,0.079810698,-0.083235326,-0.030712844,-0.060309196,0.064817344,0.064817344,0.10945099,0.100045071,-0.164699978,-0.029981567,0.169258576,-0.104423358,-0.176447542,0.05707673,0.351860012,0.0336381,0.01073187,-0.129367903,-0.214787048,-0.38809589,-0.005404424,0.228142362,-0.097354985,-0.010504707,-0.093616218,-0.076583236,-0.033019454,0.03222723,0.307394951,0.073017993,0.124998092,-0.095246045,0.174359231,-0.262442823,0.250382687,-0.048904941,0.181801561,-0.139477942,-0.969861463,-0.9586512,-0.929187931,0.110306729,0.080927119,-0.179390497,-0.026435796,-0.114406109,-0.104202986,0.080118652,-0.291594828,-0.213494065,-0.099392717,-0.099392717,0.035655879,-0.021846317,-0.27148748,-0.057882079,0.112615078,-0.233872331,0.090836649,0.085401073,-0.227829842,-0.10838881,-0.133010285,-0.220271191,-0.324793406,-0.022286959,-0.141598402,-0.336148733,0.046805335,0.028805152,0.044486456,0.011929766,0.035569333,0.066773666,0.286985585,0.2900785,0.239277416,0.177069438,0.139318011,0.069217304,0.390411628,0.209210776,0.242852006,0.110097829,0.110097829,0.12200853,0.146560818,0.175160254,0.097254192,0.112605879,0.189370059,0.12224928,0.105192358,0.158041137,0.110911652,0.111315093,0.213229492,0.127113582,0.103544621,0.149180175,0.210053249,0.239898625,0.109696925,0.144849962,0.145388857,0.175296565,0.131947371,0.096644882,0.158752389,0.171943621,0.188377758,0.125258772,0.18150074,0.139901448,0.110562816,0.102864743,0.169998975,0.016294135,0.021044134,0.066876501,0.12721996,0.114872065,0.20152776,0.137682525,0.203853137,0.080444872,0.118813791,0.247000374,0.1146318,0.118373252,0.118373252,0.157529272,0.191004871,0.189242479,0.126950053,0.102894707,0.151702031,0.146102433,0.122676151,0.198455757,0.121848148,0.184510063,0.075391941,0.103048248,0.174745096,0.173104207,0.195367762
19,WALKING_DOWNSTAIRS,0.262688054,-0.014594228,-0.133695241,0.881940855,-0.215018042,-0.126146869,0.073093031,-0.038687211,-0.009552025,-0.205775427,0.027470756,0.163962511,-0.033742958,-0.03946126,-0.054556556,0.644604325,0.644604325,0.434490401,0.418004609,0.087581662,0.537012022,0.494457802,0.110659221,-0.323137202,0.012611351,0.293956387,0.474317256,0.276716853,0.059590577,-0.240575873,-0.387547819,-0.116947002,0.474962448,0.147083144,0.210673073,-0.147027421,0.101341293,0.195664853,0.586637551,0.226461674,0.538404846,0.174679438,0.203979765,0.163417975,-0.02290453,0.185185492,0.626917071,0.514816446,0.049322451,-0.899726139,-0.917880864,-0.899363132,0.544273037,0.355306717,-0.020011115,0.267657219,0.048314774,-0.031408346,0.17914865,-0.01462992,0.11664617,0.413472377,0.413472377,0.450612066,0.237821232,-0.043898502,0.658506543,0.427928785,-0.078363504,0.476803887,0.349771285,-0.09839301,0.196613287,-0.028489572,-0.215892227,0.082863062,0.316346415,0.032036667,-0.143254548,0.150199772,0.036238718,0.064139951,0.039823159,0.023869723,0.107800868,0.477370271,0.332703352,0.277824861,0.359524226,0.256898986,0.171962359,0.371511834,0.328807909,0.278965261,0.188308933,0.188308933,0.252479862,0.281004378,0.360567659,0.212111506,0.186933024,0.362039076,0.114489457,0.107369796,0.167861257,0.209797722,0.168369172,0.428742334,0.115492132,0.126944266,0.152737129,0.245396252,0.48583482,0.225126825,0.159378177,0.20359238,0.186329403,0.211608027,0.089122076,0.250659774,0.127653144,0.296446702,0.323877569,0.418965198,0.136998694,0.178891481,0.177954063,0.327335886,0.058414011,0.035889815,0.061485864,0.208397279,0.179434386,0.412519648,0.256835106,0.419789579,0.16442506,0.269160118,0.50753205,0.263417681,0.164719634,0.164719634,0.233914887,0.29935818,0.433533782,0.187405581,0.174605362,0.282833861,0.220058517,0.194788816,0.402179329,0.268920028,0.379000773,0.13427972,0.128391023,0.238439121,0.30909082,0.431863012
19,WALKING_UPSTAIRS,0.242118809,-0.030398662,-0.151054608,0.829428373,-0.387100709,-0.221008763,0.083154508,0.056818586,0.031668198,0.038853709,-0.134514321,-0.000233248,-0.101806304,-0.034628846,-0.053354588,0.017381193,0.017381193,-0.114189606,-0.061615771,-0.372790527,-0.156879495,0.111818164,-0.219644473,-0.344101732,0.019767416,0.048851292,-0.205322646,-0.073928372,-0.380657123,-0.273942744,-0.364347951,-0.187567271,-0.19448551,-0.225421817,-0.066129352,0.011172855,-0.191499706,-0.152029525,-0.079628763,0.167004804,-0.187391317,0.296851347,-0.288840268,0.075070031,-0.477183915,0.260346441,-0.128742095,0.176349923,-0.19046855,-0.916495992,-0.901044851,-0.836935675,-0.174279056,-0.012886548,-0.444282228,-0.406800033,-0.172633224,-0.110117175,-0.239376411,-0.492122219,-0.375414983,-0.177666828,-0.177666828,-0.284060693,-0.264401443,-0.50740029,-0.119934775,0.132557581,-0.239980695,-0.217265178,-0.013169588,-0.507716206,-0.477514747,-0.14992516,-0.207498124,-0.368253499,-0.43467125,-0.377132753,-0.588289661,0.095607129,0.056063682,0.094252788,0.081014336,0.032648519,0.151328945,0.225907953,0.287031931,0.290680365,0.282588542,0.216325693,0.290923357,0.22713607,0.220064303,0.27832131,0.093687692,0.093687692,0.125655499,0.152169349,0.15479491,0.108463682,0.176776789,0.178734508,0.140360118,0.182671615,0.177152142,0.145385234,0.16155087,0.156436836,0.169826691,0.138641031,0.134364944,0.145654581,0.225992295,0.210043493,0.1590474,0.143272627,0.133845594,0.124728904,0.128400272,0.152847032,0.141280366,0.135033843,0.140948344,0.12254359,0.157512724,0.085161549,0.157833696,0.165895392,0.078880845,0.100476136,0.12753685,0.119783429,0.151108058,0.140656463,0.129743394,0.186901194,0.194672931,0.109561385,0.218725645,0.146296528,0.09915884,0.09915884,0.132361169,0.128582944,0.121641656,0.096334087,0.158932619,0.151029633,0.091845823,0.141194549,0.128133791,0.134627452,0.170034635,0.177100913,0.083325683,0.10711254,0.116445859,0.120254565
20,LAYING,0.239507882,-0.014440628,-0.104274323,-0.472431416,0.864882957,0.477573305,0.089271601,0.001108225,-0.003098918,-0.023176062,-0.095489963,0.12368021,-0.099503307,-0.038776298,-0.061002829,-0.960743126,-0.960743126,-0.984670074,-0.960447373,-0.986749501,-0.965728782,-0.965595958,-0.976392651,-0.213034276,0.274452421,0.27689854,-0.983889985,-0.977220708,-0.982876212,0.116642083,0.021220187,0.028492921,-0.982619404,-0.97312003,-0.972278604,-0.043007851,-0.078400334,0.008323921,-0.952827071,0.187758019,-0.979695458,0.262706879,-0.969832241,0.011691822,-0.981119821,0.199653647,-0.962249115,-0.96409818,-0.972571998,-0.928674215,-0.976018477,-0.976518553,-0.984270728,-0.977002607,-0.984989224,-0.984477414,-0.97294191,-0.972409894,-0.989283577,-0.981540062,-0.986670534,-0.939489445,-0.939489445,-0.980161687,-0.962153598,-0.981079302,-0.960997907,-0.964960988,-0.971901325,-0.986213883,-0.978451447,-0.985707806,-0.985154589,-0.973092518,-0.974995267,-0.941894086,-0.979565197,-0.964205915,-0.981986153,0.139003698,0.021974026,0.024815556,0.182387517,0.073215439,0.15152397,0.073476746,0.065362431,0.025805099,0.032737663,0.055634866,0.117155291,0.00946115,0.01677656,0.01989973,0.105804976,0.105804976,0.016389835,0.065668308,0.014425113,0.09790291,0.086988401,0.035532689,0.246831808,0.213777945,0.234733575,0.02258338,0.027034282,0.019413659,0.230901171,0.184068079,0.150687407,0.019891248,0.034655875,0.029085193,0.228171767,0.284717269,0.216717291,0.147175502,0.320941795,0.034449838,0.261473428,0.037765558,0.336531018,0.033886074,0.214106154,0.112307273,0.103859971,0.047655308,0.244375636,0.096935686,0.056253345,0.020904551,0.026728891,0.015580756,0.020511639,0.030795946,0.029835289,0.010496835,0.026363476,0.013274456,0.198326848,0.198326848,0.033377276,0.045674287,0.032634074,0.11758928,0.105480623,0.050213407,0.016845416,0.024501589,0.011340209,0.020511696,0.028104014,0.027548514,0.190926633,0.032037537,0.043823106,0.028848751
20,SITTING,0.278045439,-0.014722931,-0.108369635,0.924454522,0.073338541,0.151679135,0.074656839,0.005974303,0.001601349,-0.036405929,-0.065068935,0.064288214,-0.095997082,-0.040729924,-0.046583515,-0.952738043,-0.952738043,-0.978774578,-0.939574436,-0.983010276,-0.981203064,-0.945198619,-0.947597457,-0.061889036,-0.005009286,0.008738865,-0.982243603,-0.971158288,-0.973211461,0.136601131,-0.124408291,-0.083122975,-0.969913284,-0.964643069,-0.950963364,-0.032701888,-0.314720986,-0.144654838,-0.946913452,0.040866354,-0.971730463,0.229713243,-0.953399068,-0.174980135,-0.976108354,0.133635344,-0.983081859,-0.936122705,-0.929106397,-0.985829034,-0.966983534,-0.935854966,-0.982078229,-0.970896863,-0.976522489,-0.976309017,-0.960104509,-0.945771803,-0.977414911,-0.979684097,-0.979742084,-0.937764028,-0.937764028,-0.972537872,-0.94106991,-0.97507615,-0.983978375,-0.9350317,-0.924947175,-0.983565761,-0.972776577,-0.978458923,-0.978433538,-0.958015696,-0.949176822,-0.942151232,-0.972597744,-0.943725756,-0.975226588,0.021181697,0.0156114,0.049003309,0.044040273,0.129243376,0.159931361,0.018080346,0.061739268,0.061054206,0.033395401,0.066489444,0.18690154,0.012176976,0.016400479,0.032715732,0.065649902,0.065649902,0.02081908,0.089730753,0.022009124,0.025241352,0.084356691,0.069059475,0.210677518,0.224793223,0.30483135,0.020032596,0.026924335,0.026430268,0.213241938,0.242228562,0.24343571,0.045501705,0.040006578,0.049228365,0.255115549,0.255388414,0.271432046,0.093057057,0.30241962,0.033202344,0.289154334,0.059138685,0.277877156,0.041106442,0.313531608,0.025385337,0.105689852,0.104082004,0.047473414,0.087731168,0.127670034,0.020364789,0.028752204,0.02404601,0.031648333,0.039803971,0.055778765,0.044616551,0.028169544,0.022426075,0.115475621,0.115475621,0.032950085,0.068164185,0.044203111,0.025588319,0.109125342,0.112986308,0.018976969,0.029025948,0.021808913,0.027220204,0.039789087,0.052966182,0.108619721,0.032830076,0.063330303,0.045102427
20,STANDING,0.278076905,-0.018069505,-0.10040276,0.911231752,-0.305938717,0.070865529,0.076355616,0.011693022,-0.006136819,-0.024133505,-0.069830892,0.077367145,-0.102049133,-0.04321524,-0.051815225,-0.922406857,-0.922406857,-0.956624899,-0.883675029,-0.947936501,-0.961932729,-0.898194212,-0.929985825,-0.073279389,-0.164770676,-0.010380173,-0.959710489,-0.935717554,-0.952741108,0.098241431,-0.316121169,-0.07829316,-0.881019425,-0.910649141,-0.911409912,-0.358192763,-0.360072092,-0.235150619,-0.921225595,-0.078436769,-0.940007897,-0.006134149,-0.879437675,-0.305415319,-0.929600007,-0.133751441,-0.967209961,-0.875410411,-0.913142482,-0.981916942,-0.957462721,-0.942437326,-0.959528332,-0.935605651,-0.958936311,-0.886749173,-0.903913941,-0.907343325,-0.92164424,-0.947633071,-0.948669855,-0.910672095,-0.910672095,-0.938454372,-0.84368341,-0.926328788,-0.969806179,-0.872525409,-0.91099586,-0.963098912,-0.940474179,-0.963973098,-0.890525705,-0.9012375,-0.914872014,-0.91865188,-0.936025033,-0.849127347,-0.92722572,0.021334506,0.022096875,0.041127447,0.050385849,0.132308151,0.055923293,0.010691323,0.041335322,0.039980171,0.0316807,0.043437788,0.052540926,0.033445246,0.030782358,0.026705553,0.067320612,0.067320612,0.041010025,0.093019846,0.059572658,0.042074971,0.065694901,0.070839063,0.287327889,0.305273781,0.285521073,0.043581647,0.048696221,0.051754271,0.268048817,0.283153558,0.231318202,0.07856835,0.116472286,0.090239656,0.299567279,0.262835395,0.274851645,0.065702042,0.286483686,0.060193521,0.311855914,0.111917682,0.272657127,0.087207865,0.232002001,0.03773498,0.090481938,0.08382222,0.032579802,0.047442764,0.064460079,0.043959944,0.047816653,0.046364956,0.075629052,0.115586607,0.093377205,0.068990865,0.077751987,0.060665495,0.070656595,0.070656595,0.062117499,0.133899524,0.087725309,0.036199569,0.097202002,0.08541428,0.040479958,0.043727442,0.041081651,0.075769307,0.114841684,0.086421202,0.063546875,0.064966818,0.127342024,0.082829488
20,WALKING,0.272589336,-0.021199992,-0.113539477,0.899965206,-0.344443913,-0.035130214,0.084123432,-0.021061956,0.006344572,-0.023410423,-0.074105055,0.085135993,-0.067999237,-0.051417576,-0.054927371,0.039402281,0.039402281,-0.04293593,0.068627515,-0.194893253,-0.147404272,0.403465951,-0.272213862,-0.227319944,-0.003686026,0.23941463,-0.138717234,0.157933952,-0.345994476,-0.257051149,-0.475080055,-0.152723042,-0.093624869,0.031014597,-0.108892496,-0.096699032,0.001397304,-0.089058599,-0.003533418,0.291882701,0.054526949,0.086481777,-0.05200656,0.206699113,-0.180365335,0.021225225,-0.208342792,0.489771809,-0.228734217,-0.970327266,-0.962003384,-0.95385044,-0.090645042,0.244310894,-0.387664584,-0.232940614,0.085832152,-0.165748467,-0.253227445,-0.127554091,-0.227044327,-0.156930392,-0.156930392,0.021076572,-0.036785319,-0.149864147,-0.234985644,0.438436341,-0.266497727,-0.122237206,0.255614063,-0.427690452,-0.279931528,0.107704805,-0.264957206,-0.389934004,-0.031065027,-0.196210236,-0.171975765,0.050421288,0.025703936,0.026509985,0.011459411,0.023904002,0.068424404,0.246581219,0.335431857,0.235141825,0.150550097,0.167015086,0.068237694,0.272757706,0.326796925,0.154132755,0.110232175,0.110232175,0.110746614,0.136389573,0.129216775,0.077937014,0.214665628,0.124008153,0.12278726,0.121471796,0.162766445,0.086455677,0.228241608,0.097597852,0.150556514,0.10763698,0.167440925,0.093127411,0.141895704,0.09415199,0.158970934,0.161629861,0.254799643,0.129090186,0.074310433,0.135309183,0.137059732,0.112846367,0.092485492,0.09932454,0.147986909,0.095688116,0.241278917,0.105944414,0.013834501,0.022409366,0.039849196,0.095266624,0.246757648,0.075213121,0.080355767,0.199358392,0.093930395,0.103256105,0.1127594,0.196596911,0.115070288,0.115070288,0.12367611,0.082035805,0.118435218,0.11179112,0.247772693,0.092967057,0.111581663,0.258013297,0.061916797,0.091474019,0.240935273,0.11189371,0.094867641,0.122895349,0.066142422,0.14588687
20,WALKING_DOWNSTAIRS,0.296144421,-0.009641208,-0.104602926,0.91972663,-0.277419719,-0.028259158,0.069503106,0.004364496,-0.002534821,-0.111367748,0.01390234,0.103900481,-0.045250307,-0.05773715,-0.061531283,0.221851588,0.221851588,-0.061269984,0.093841944,-0.268183424,-0.034330999,0.524187687,-0.188098812,-0.497514722,-0.049495642,0.051186489,-0.199360431,0.205829017,-0.356220245,-0.45094856,-0.498526976,-0.480248954,-0.06295726,-0.138097946,0.257037841,-0.221550022,-0.09452916,-0.101961723,0.151887747,-0.102474919,0.013791715,-0.11287628,-0.100566104,-0.037411188,-0.311668473,-0.042968533,0.074509879,0.616937015,-0.160938536,-0.940458075,-0.908577154,-0.919693533,-0.135699627,0.289670967,-0.381503405,-0.204939568,-0.146794177,0.15972353,-0.249235099,-0.334568788,0.003078546,0.172636361,0.172636361,0.046718584,-0.030576244,-0.27559188,0.113033424,0.560191344,-0.213916757,-0.147278593,0.293119526,-0.405294896,-0.253365631,-0.159961424,0.018305085,0.000242175,0.07903798,-0.151681987,-0.281657286,0.102825982,0.030288922,0.041845159,0.017313179,0.0328217,0.095783075,0.28681445,0.415665302,0.319563221,0.350543531,0.336963068,0.106163244,0.22691609,0.244589387,0.321059743,0.119739788,0.119739788,0.112408621,0.145484425,0.093672088,0.140716155,0.176314376,0.130798111,0.136912673,0.129859182,0.149471178,0.146950925,0.150721362,0.119947475,0.14768741,0.169086723,0.113170141,0.154539527,0.090438451,0.208535565,0.157317721,0.126893033,0.161754112,0.118555998,0.099913583,0.133556471,0.142913008,0.113038755,0.135514997,0.089410714,0.164068804,0.119093167,0.179934716,0.133989144,0.028376347,0.062419815,0.045469087,0.145886177,0.149317694,0.106389263,0.184470253,0.101895196,0.165484171,0.140363083,0.110201028,0.194367657,0.105156214,0.105156214,0.127537213,0.148053206,0.107886381,0.123967794,0.188621119,0.132623765,0.143072039,0.166981918,0.101921361,0.197226903,0.120691218,0.145910144,0.096201106,0.139089215,0.161662336,0.132177639
20,WALKING_UPSTAIRS,0.252098317,-0.028225805,-0.121023948,0.777095717,-0.479894843,-0.130117635,0.083645126,0.006599826,-0.024542099,0.065919326,-0.174650965,0.058701942,-0.148389169,-0.018981625,-0.051898545,0.008725025,0.008725025,-0.255611242,0.022330254,-0.371928416,-0.140439075,-0.029383244,-0.318431522,-0.448492303,-0.155662086,-0.109083616,-0.256162265,-0.312161099,-0.492755895,-0.475001504,-0.553407266,-0.448063673,-0.372684354,-0.162341386,0.115076641,-0.157268646,-0.260134952,-0.268367738,-0.205009295,0.027468645,-0.215014032,-0.020223109,-0.286627717,0.004611273,-0.450393446,0.119029197,-0.116088676,0.152196328,-0.229249455,-0.931405014,-0.924594354,-0.904064094,-0.185695388,-0.260789712,-0.513641207,-0.492701194,-0.104722161,0.184119333,-0.471107678,-0.393988624,-0.25386709,-0.198269719,-0.198269719,-0.23944437,-0.253929986,-0.455396069,-0.10844476,0.16454675,-0.242438965,-0.187090779,-0.255008282,-0.533201713,-0.532021734,-0.079046721,0.095476833,-0.320241012,-0.280450027,-0.360948342,-0.502821544,0.099333391,0.038848145,0.050162157,0.036814578,0.035907206,0.177078863,0.266598596,0.31359078,0.185197457,0.310159187,0.390000357,0.201172172,0.152370471,0.18305984,0.27338547,0.110476414,0.110476414,0.117718852,0.151695432,0.096907887,0.111904727,0.16673259,0.071200231,0.142048548,0.166107102,0.132030604,0.117929042,0.135979196,0.058786011,0.155114928,0.121126631,0.108576517,0.115789306,0.11952993,0.165613326,0.161435876,0.129106853,0.168221063,0.102169467,0.102819725,0.108903208,0.181528333,0.128576794,0.103861326,0.088621264,0.152958165,0.105523674,0.171970928,0.06024364,0.055877582,0.057330245,0.062750232,0.11795287,0.149707963,0.057932006,0.111689755,0.141059683,0.15271891,0.078179328,0.09369223,0.142329828,0.096007064,0.096007064,0.092440025,0.138131615,0.079772442,0.118018292,0.178376031,0.065652393,0.126420413,0.164212904,0.067918905,0.114336677,0.162999363,0.15145206,0.088746778,0.104036879,0.126533532,0.082415489
